"id","partner_id/id","icao","iata","elevation","aerodrome_type"
"aerodrome_OK11","partner_OK11","OK11","","1080","small_airport"
"aerodrome_OK12","partner_OK12","OK12","","1042","small_airport"
"aerodrome_OK13","partner_OK13","OK13","","660","small_airport"
"aerodrome_OK14","partner_OK14","OK14","","1420","small_airport"
"aerodrome_OK15","partner_OK15","OK15","","750","small_airport"
"aerodrome_OK16","partner_OK16","OK16","","1168","small_airport"
"aerodrome_OK17","partner_OK17","OK17","","840","small_airport"
"aerodrome_OK18","partner_OK18","OK18","","636","small_airport"
"aerodrome_OK19","partner_OK19","OK19","","1276","heliport"
"aerodrome_OK20","partner_OK20","OK20","","640","small_airport"
"aerodrome_OK21","partner_OK21","OK21","","650","small_airport"
"aerodrome_OK22","partner_OK22","OK22","","1030","small_airport"
"aerodrome_OK23","partner_OK23","OK23","","930","small_airport"
"aerodrome_OK24","partner_OK24","OK24","","930","small_airport"
"aerodrome_OK25","partner_OK25","OK25","","710","small_airport"
"aerodrome_OK26","partner_OK26","OK26","","1296","heliport"
"aerodrome_OK27","partner_OK27","OK27","","450","small_airport"
"aerodrome_OK28","partner_OK28","OK28","","700","small_airport"
"aerodrome_OK29","partner_OK29","OK29","","862","small_airport"
"aerodrome_OK2A","partner_OK2A","OK2A","","168","heliport"
"aerodrome_OK30","partner_OK30","OK30","","827","small_airport"
"aerodrome_OK31","partner_OK31","OK31","","845","small_airport"
"aerodrome_OK32","partner_OK32","OK32","","587","heliport"
"aerodrome_OK33","partner_OK33","OK33","","1238","heliport"
"aerodrome_OK34","partner_OK34","OK34","","855","small_airport"
"aerodrome_OK35","partner_OK35","OK35","","890","heliport"
"aerodrome_OK36","partner_OK36","OK36","","725","closed"
"aerodrome_OK37","partner_OK37","OK37","","760","small_airport"
"aerodrome_OK38","partner_OK38","OK38","","1022","heliport"
"aerodrome_OK39","partner_OK39","OK39","","2240","small_airport"
"aerodrome_OK40","partner_OK40","OK40","","1641","closed"
"aerodrome_OK41","partner_OK41","OK41","","740","heliport"
"aerodrome_OK42","partner_OK42","OK42","","1053","small_airport"
"aerodrome_OK43","partner_OK43","OK43","","1475","small_airport"
"aerodrome_OK44","partner_OK44","OK44","","625","small_airport"
"aerodrome_OK45","partner_OK45","OK45","","650","heliport"
"aerodrome_OK46","partner_OK46","OK46","","1260","small_airport"
"aerodrome_OK47","partner_OK47","OK47","","1250","small_airport"
"aerodrome_OK48","partner_OK48","OK48","","1113","closed"
"aerodrome_OK49","partner_OK49","OK49","","1050","small_airport"
"aerodrome_OK50","partner_OK50","OK50","","1220","closed"
"aerodrome_OK51","partner_OK51","OK51","","1100","small_airport"
"aerodrome_OK53","partner_OK53","OK53","","720","heliport"
"aerodrome_OK54","partner_OK54","OK54","","1833","small_airport"
"aerodrome_OK55","partner_OK55","OK55","","1070","small_airport"
"aerodrome_OK56","partner_OK56","OK56","","1173","small_airport"
"aerodrome_OK58","partner_OK58","OK58","","660","small_airport"
"aerodrome_OK59","partner_OK59","OK59","","860","small_airport"
"aerodrome_OK60","partner_OK60","OK60","","1045","small_airport"
"aerodrome_OK61","partner_OK61","OK61","","630","closed"
"aerodrome_OK62","partner_OK62","OK62","","850","small_airport"
"aerodrome_OK63","partner_OK63","OK63","","1283","small_airport"
"aerodrome_OK64","partner_OK64","OK64","","1113","closed"
"aerodrome_OK65","partner_OK65","OK65","","914","heliport"
"aerodrome_OK66","partner_OK66","OK66","","1118","small_airport"
"aerodrome_OK67","partner_OK67","OK67","","1228","small_airport"
"aerodrome_OK68","partner_OK68","OK68","","542","small_airport"
"aerodrome_OK69","partner_OK69","OK69","","755","closed"
"aerodrome_OK71","partner_OK71","OK71","","1367","small_airport"
"aerodrome_OK72","partner_OK72","OK72","","1730","small_airport"
"aerodrome_OK73","partner_OK73","OK73","","780","heliport"
"aerodrome_OK74","partner_OK74","OK74","","850","small_airport"
"aerodrome_OK75","partner_OK75","OK75","","1160","heliport"
"aerodrome_OK76","partner_OK76","OK76","","910","heliport"
"aerodrome_OK77","partner_OK77","OK77","","1628","small_airport"
"aerodrome_OK78","partner_OK78","OK78","","750","small_airport"
"aerodrome_OK79","partner_OK79","OK79","","1005","small_airport"
"aerodrome_OK80","partner_OK80","OK80","","811","small_airport"
"aerodrome_OK81","partner_OK81","OK81","","570","closed"
"aerodrome_OK82","partner_OK82","OK82","","1425","small_airport"
"aerodrome_OK83","partner_OK83","OK83","","1355","small_airport"
"aerodrome_OK84","partner_OK84","OK84","","643","heliport"
"aerodrome_OK85","partner_OK85","OK85","","858","small_airport"
"aerodrome_OK86","partner_OK86","OK86","","900","heliport"
"aerodrome_OK87","partner_OK87","OK87","","905","closed"
"aerodrome_OK88","partner_OK88","OK88","","632","closed"
"aerodrome_OK89","partner_OK89","OK89","","624","closed"
"aerodrome_OK90","partner_OK90","OK90","","734","small_airport"
"aerodrome_OK91","partner_OK91","OK91","","1177","closed"
"aerodrome_OK92","partner_OK92","OK92","","745","heliport"
"aerodrome_OK93","partner_OK93","OK93","","695","small_airport"
"aerodrome_OK94","partner_OK94","OK94","","675","small_airport"
"aerodrome_OK95","partner_OK95","OK95","","955","small_airport"
"aerodrome_OK96","partner_OK96","OK96","","1035","small_airport"
"aerodrome_OK97","partner_OK97","OK97","","1100","small_airport"
"aerodrome_OK98","partner_OK98","OK98","","1535","closed"
"aerodrome_OK99","partner_OK99","OK99","","1073","closed"
"aerodrome_OKAJ","partner_OKAJ","OKAJ","XIJ","409","medium_airport"
"aerodrome_OKAS","partner_OKAS","OKAS","","472","medium_airport"
"aerodrome_OKBK","partner_OKBK","OKBK","KWI","206","large_airport"
"aerodrome_OKDI","partner_OKDI","OKDI","","430","small_airport"
"aerodrome_OKNB","partner_OKNB","OKNB","","30","heliport"
"aerodrome_OKV","partner_OKV","OKV","OKV","450","small_airport"
"aerodrome_OL00","partner_OL00","OL00","","748","heliport"
"aerodrome_OL01","partner_OL01","OL01","","654","heliport"
"aerodrome_OL02","partner_OL02","OL02","","917","small_airport"
"aerodrome_OL03","partner_OL03","OL03","","797","small_airport"
"aerodrome_OL04","partner_OL04","OL04","","2621","small_airport"
"aerodrome_OL05","partner_OL05","OL05","","360","small_airport"
"aerodrome_OL06","partner_OL06","OL06","","840","heliport"
"aerodrome_OL07","partner_OL07","OL07","","1234","heliport"
"aerodrome_OL08","partner_OL08","OL08","","1973","heliport"
"aerodrome_OL09","partner_OL09","OL09","","1620","small_airport"
"aerodrome_OL10","partner_OL10","OL10","","1676","small_airport"
"aerodrome_OL11","partner_OL11","OL11","","700","heliport"
"aerodrome_OL12","partner_OL12","OL12","","1070","closed"
"aerodrome_OL14","partner_OL14","OL14","","760","heliport"
"aerodrome_OL15","partner_OL15","OL15","","1232","heliport"
"aerodrome_OL16","partner_OL16","OL16","","1143","heliport"
"aerodrome_OL17","partner_OL17","OL17","","1100","heliport"
"aerodrome_OL18","partner_OL18","OL18","","1689","small_airport"
"aerodrome_OL19","partner_OL19","OL19","","990","small_airport"
"aerodrome_OL20","partner_OL20","OL20","","568","small_airport"
"aerodrome_OL21","partner_OL21","OL21","","1122","small_airport"
"aerodrome_OL22","partner_OL22","OL22","","676","heliport"
"aerodrome_OL23","partner_OL23","OL23","","730","small_airport"
"aerodrome_OL24","partner_OL24","OL24","","981","small_airport"
"aerodrome_OL25","partner_OL25","OL25","","1199","small_airport"
"aerodrome_OL92","partner_OL92","OL92","","680","closed"
"aerodrome_OL99","partner_OL99","OL99","","1310","small_airport"
"aerodrome_OLBA","partner_OLBA","OLBA","BEY","87","large_airport"
"aerodrome_OLI","partner_OLI","OLI","","16","small_airport"
"aerodrome_OLKA","partner_OLKA","OLKA","KYE","75","medium_airport"
"aerodrome_OLQ","partner_OLQ","OLQ","OLQ","1500","small_airport"
"aerodrome_OLRA","partner_OLRA","OLRA","","3018","medium_airport"
"aerodrome_OM-0001","partner_OM-0001","OM-0001","BYB","45","small_airport"
"aerodrome_OM-0002","partner_OM-0002","OM-0002","AOM","1075","small_airport"
"aerodrome_OM-0003","partner_OM-0003","OM-0003","DQM","364","large_airport"
"aerodrome_OM-0004","partner_OM-0004","OM-0004","MNH","349","large_airport"
"aerodrome_OM-0005","partner_OM-0005","OM-0005","","","heliport"
"aerodrome_OM10","partner_OM10","OM10","","","small_airport"
"aerodrome_OM11","partner_OM11","OM11","","88","small_airport"
"aerodrome_OMAA","partner_OMAA","OMAA","AUH","88","large_airport"
"aerodrome_OMAB","partner_OMAB","OMAB","","","small_airport"
"aerodrome_OMAC","partner_OMAC","OMAC","","","closed"
"aerodrome_OMAD","partner_OMAD","OMAD","AZI","16","medium_airport"
"aerodrome_OMAF","partner_OMAF","OMAF","","","small_airport"
"aerodrome_OMAG","partner_OMAG","OMAG","","50","small_airport"
"aerodrome_OMAH","partner_OMAH","OMAH","","50","small_airport"
"aerodrome_OMAJ","partner_OMAJ","OMAJ","","43","small_airport"
"aerodrome_OMAL","partner_OMAL","OMAL","AAN","869","medium_airport"
"aerodrome_OMAM","partner_OMAM","OMAM","DHF","77","medium_airport"
"aerodrome_OMAQ","partner_OMAQ","OMAQ","","","small_airport"
"aerodrome_OMAR","partner_OMAR","OMAR","","15","small_airport"
"aerodrome_OMAS","partner_OMAS","OMAS","","12","small_airport"
"aerodrome_OMAZ","partner_OMAZ","OMAZ","","14","small_airport"
"aerodrome_OMBY","partner_OMBY","OMBY","XSB","25","medium_airport"
"aerodrome_OMDB","partner_OMDB","OMDB","DXB","62","large_airport"
"aerodrome_OMDM","partner_OMDM","OMDM","NHD","165","medium_airport"
"aerodrome_OMDW","partner_OMDW","OMDW","DWC","114","large_airport"
"aerodrome_OMFJ","partner_OMFJ","OMFJ","FJR","152","medium_airport"
"aerodrome_OML","partner_OML","OML","OML","5700","closed"
"aerodrome_OMN","partner_OMN","OMN","OMN","2277","small_airport"
"aerodrome_OMRK","partner_OMRK","OMRK","RKT","102","medium_airport"
"aerodrome_OMRS","partner_OMRS","OMRS","","","small_airport"
"aerodrome_OMSJ","partner_OMSJ","OMSJ","SHJ","111","large_airport"
"aerodrome_OMU9","partner_OMU9","OMU9","","810","small_airport"
"aerodrome_OMUQ","partner_OMUQ","OMUQ","","","small_airport"
"aerodrome_OMY","partner_OMY","OMY","OMY","350","small_airport"
"aerodrome_ONB","partner_ONB","ONB","ONB","5800","small_airport"
"aerodrome_OO42","partner_OO42","OO42","","3182","small_airport"
"aerodrome_OOBR","partner_OOBR","OOBR","RMB","970","small_airport"
"aerodrome_OOFD","partner_OOFD","OOFD","FAU","552","small_airport"
"aerodrome_OOFQ","partner_OOFQ","OOFQ","","1560","small_airport"
"aerodrome_OOGB","partner_OOGB","OOGB","RNM","443","small_airport"
"aerodrome_OOH","partner_OOH","OOH","","","seaplane_base"
"aerodrome_OOHA","partner_OOHA","OOHA","","400","small_airport"
"aerodrome_OOIA","partner_OOIA","OOIA","","1500","small_airport"
"aerodrome_OOIZ","partner_OOIZ","OOIZ","","1700","small_airport"
"aerodrome_OOJA","partner_OOJA","OOJA","JNJ","560","small_airport"
"aerodrome_OOKB","partner_OOKB","OOKB","KHS","100","medium_airport"
"aerodrome_OOLK","partner_OOLK","OOLK","LKW","354","small_airport"
"aerodrome_OOMA","partner_OOMA","OOMA","MSH","64","medium_airport"
"aerodrome_OOMS","partner_OOMS","OOMS","MCT","48","large_airport"
"aerodrome_OOMX","partner_OOMX","OOMX","OMM","925","small_airport"
"aerodrome_OOSA","partner_OOSA","OOSA","SLL","73","medium_airport"
"aerodrome_OOSH","partner_OOSH","OOSH","OHS","20","small_airport"
"aerodrome_OOSQ","partner_OOSQ","OOSQ","","6500","small_airport"
"aerodrome_OOSR","partner_OOSR","OOSR","SUH","20","small_airport"
"aerodrome_OOTH","partner_OOTH","OOTH","TTH","1570","medium_airport"
"aerodrome_OOYB","partner_OOYB","OOYB","","","small_airport"
"aerodrome_OP10","partner_OP10","OP10","","167","small_airport"
"aerodrome_OP11","partner_OP11","OP11","","2350","small_airport"
"aerodrome_OP12","partner_OP12","OP12","","2524","medium_airport"
"aerodrome_OP13","partner_OP13","OP13","","256","small_airport"
"aerodrome_OP14","partner_OP14","OP14","","377","small_airport"
"aerodrome_OP15","partner_OP15","OP15","","2331","small_airport"
"aerodrome_OP16","partner_OP16","OP16","","16","small_airport"
"aerodrome_OP17","partner_OP17","OP17","DDU","128","small_airport"
"aerodrome_OP18","partner_OP18","OP18","","423","small_airport"
"aerodrome_OP19","partner_OP19","OP19","","645","small_airport"
"aerodrome_OP1A","partner_OP1A","OP1A","","420","small_airport"
"aerodrome_OP1Y","partner_OP1Y","OP1Y","","620","small_airport"
"aerodrome_OP21","partner_OP21","OP21","","430","small_airport"
"aerodrome_OP22","partner_OP22","OP22","","401","small_airport"
"aerodrome_OP23","partner_OP23","OP23","","2650","small_airport"
"aerodrome_OP24","partner_OP24","OP24","","750","small_airport"
"aerodrome_OP25","partner_OP25","OP25","","800","small_airport"
"aerodrome_OP26","partner_OP26","OP26","","767","small_airport"
"aerodrome_OP27","partner_OP27","OP27","","745","small_airport"
"aerodrome_OP28","partner_OP28","OP28","","5215","small_airport"
"aerodrome_OP31","partner_OP31","OP31","","260","small_airport"
"aerodrome_OP32","partner_OP32","OP32","","300","small_airport"
"aerodrome_OP33","partner_OP33","OP33","","250","small_airport"
"aerodrome_OP34","partner_OP34","OP34","","2227","small_airport"
"aerodrome_OP35","partner_OP35","OP35","","2861","small_airport"
"aerodrome_OP36","partner_OP36","OP36","","1840","small_airport"
"aerodrome_OP37","partner_OP37","OP37","","200","small_airport"
"aerodrome_OPAB","partner_OPAB","OPAB","","4072","small_airport"
"aerodrome_OPBG","partner_OPBG","OPBG","BHW","600","small_airport"
"aerodrome_OPBL","partner_OPBL","OPBL","","347","small_airport"
"aerodrome_OPBN","partner_OPBN","OPBN","BNP","1325","small_airport"
"aerodrome_OPBR","partner_OPBR","OPBR","WGB","500","small_airport"
"aerodrome_OPBW","partner_OPBW","OPBW","BHV","392","medium_airport"
"aerodrome_OPCH","partner_OPCH","OPCH","CJL","4920","medium_airport"
"aerodrome_OPCL","partner_OPCL","OPCL","CHB","4146","small_airport"
"aerodrome_OPCT","partner_OPCT","OPCT","","1192","small_airport"
"aerodrome_OPDB","partner_OPDB","OPDB","DBA","2800","small_airport"
"aerodrome_OPDD","partner_OPDD","OPDD","DDU","121","small_airport"
"aerodrome_OPDG","partner_OPDG","OPDG","DEA","492","medium_airport"
"aerodrome_OPDI","partner_OPDI","OPDI","DSK","594","medium_airport"
"aerodrome_OPDK","partner_OPDK","OPDK","","274","small_airport"
"aerodrome_OPFA","partner_OPFA","OPFA","LYP","591","medium_airport"
"aerodrome_OPGD","partner_OPGD","OPGD","GWD","36","medium_airport"
"aerodrome_OPGT","partner_OPGT","OPGT","GIL","4796","medium_airport"
"aerodrome_OPIS","partner_OPIS","OPIS","ISB","1761","large_airport"
"aerodrome_OPJA","partner_OPJA","OPJA","JAG","185","medium_airport"
"aerodrome_OPJI","partner_OPJI","OPJI","JIW","186","small_airport"
"aerodrome_OPKA","partner_OPKA","OPKA","","40","small_airport"
"aerodrome_OPKC","partner_OPKC","OPKC","KHI","100","medium_airport"
"aerodrome_OPKD","partner_OPKD","OPKD","HDD","130","small_airport"
"aerodrome_OPKE","partner_OPKE","OPKE","","200","small_airport"
"aerodrome_OPKF","partner_OPKF","OPKF","","20","small_airport"
"aerodrome_OPKH","partner_OPKH","OPKH","KDD","4012","small_airport"
"aerodrome_OPKK","partner_OPKK","OPKK","","3","small_airport"
"aerodrome_OPKL","partner_OPKL","OPKL","KBH","6100","small_airport"
"aerodrome_OPKN","partner_OPKN","OPKN","","2408","small_airport"
"aerodrome_OPKT","partner_OPKT","OPKT","OHT","1650","small_airport"
"aerodrome_OPLA","partner_OPLA","OPLA","LHE","712","medium_airport"
"aerodrome_OPLH","partner_OPLH","OPLH","","679","medium_airport"
"aerodrome_OPLL","partner_OPLL","OPLL","LRG","4631","small_airport"
"aerodrome_OPMA","partner_OPMA","OPMA","XJM","902","medium_airport"
"aerodrome_OPMF","partner_OPMF","OPMF","MFG","2691","medium_airport"
"aerodrome_OPMI","partner_OPMI","OPMI","MWD","690","medium_airport"
"aerodrome_OPMJ","partner_OPMJ","OPMJ","MJD","154","medium_airport"
"aerodrome_OPMK","partner_OPMK","OPMK","","180","small_airport"
"aerodrome_OPMN","partner_OPMN","OPMN","","3022","small_airport"
"aerodrome_OPMP","partner_OPMP","OPMP","MPD","51","small_airport"
"aerodrome_OPMR","partner_OPMR","OPMR","","35","medium_airport"
"aerodrome_OPMS","partner_OPMS","OPMS","ATG","1023","medium_airport"
"aerodrome_OPMT","partner_OPMT","OPMT","MUX","403","medium_airport"
"aerodrome_OPNH","partner_OPNH","OPNH","WNS","95","medium_airport"
"aerodrome_OPNK","partner_OPNK","OPNK","NHS","3200","small_airport"
"aerodrome_OPOK","partner_OPOK","OPOK","","568","small_airport"
"aerodrome_OPOR","partner_OPOR","OPOR","ORW","10","small_airport"
"aerodrome_OPPC","partner_OPPC","OPPC","PAJ","5800","small_airport"
"aerodrome_OPPG","partner_OPPG","OPPG","PJG","3289","medium_airport"
"aerodrome_OPPI","partner_OPPI","OPPI","PSI","33","medium_airport"
"aerodrome_OPPN","partner_OPPN","OPPN","","5075","small_airport"
"aerodrome_OPPS","partner_OPPS","OPPS","PEW","1158","medium_airport"
"aerodrome_OPQS","partner_OPQS","OPQS","","1581","small_airport"
"aerodrome_OPQT","partner_OPQT","OPQT","UET","5267","medium_airport"
"aerodrome_OPRK","partner_OPRK","OPRK","RYK","271","medium_airport"
"aerodrome_OPRN","partner_OPRN","OPRN","","1668","medium_airport"
"aerodrome_OPRQ","partner_OPRQ","OPRQ","","492","medium_airport"
"aerodrome_OPRS","partner_OPRS","OPRS","","1050","medium_airport"
"aerodrome_OPRT","partner_OPRT","OPRT","RAZ","5479","medium_airport"
"aerodrome_OPSB","partner_OPSB","OPSB","SBQ","436","small_airport"
"aerodrome_OPSD","partner_OPSD","OPSD","KDU","7316","medium_airport"
"aerodrome_OPSF","partner_OPSF","OPSF","","29","medium_airport"
"aerodrome_OPSK","partner_OPSK","OPSK","SKZ","196","medium_airport"
